"Status","Name","Duration in ms","Description"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","400",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","273",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","285",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","384",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","199",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","146",""
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","2251",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","304",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","227",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","285",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","337",""
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","259","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","239","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_star_category","464","验证视频库遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","787",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","236",""
"passed","Testcase.aweme_material.test_aweme_hotspot_day.TestCase_Aweme_Hotspot_day#test_hotspot_day_list_date","523","验证每日探测榜遍历所有榜点是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","177",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","361",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","146",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","645",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","510",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","415",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","176",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","250",""
"passed","Testcase.author.test_mcn_rank.TestCase_Mcn_Rank#test_mcn_rank_date_sort","1260",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","225",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","394",""
"passed","Testcase.live.test_live_warm.TestCase_Live_Warm#test_warm_star_category","732","验证预热视频分析近7天遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","235",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","515",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","338",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","473",""
"passed","Testcase.live.test_live_warm.TestCase_Live_Warm#test_warm_star_category","801","验证预热视频分析近7天遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","400",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","249",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","330","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","761",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","744",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","194",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_duration_volume","219","验证选品库昨日、7天、30天，按昨日抖音浏览量筛选"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","151",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","214",""
"passed","Testcase.live.test_rank_soundbyte.TestCase_Rank_Soundbyte#test_soundbyte_star_category","372","验证抖音官方小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","252",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","719",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","440",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","240",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","695",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_sort","362","验证选品库昨日、7天、30天按分类升序降序，排序结果是否正确"
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_big_category","164","验证今日带货榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","312",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","198",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","474",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","309",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","438",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","181",""
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","322","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","165",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","335",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","142",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","200",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","303",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","188","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","400",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","504",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_commission_rate","208","验证抖音销量榜日榜、周榜、月榜，按佣金比例筛选"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1043",""
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_sort","284","验证直播库单是否会排序规则排序"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","15291","验证视频库按观众地区筛选，数据是否正确"
"failed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_star_category","231","验证带货小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_commission_rate","400","验证抖音销量榜日榜、周榜、月榜，按佣金比例筛选"
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","458",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","146",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","198",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","417",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","264","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.shop_brand.test_brand_search.TestCase_Brand_Search#test_brand_search_sort","182",""
"failed","Testcase.live.test_rank_soundbyte.TestCase_Rank_Soundbyte#test_soundbyte_star_category","305","验证抖音官方小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","507",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","332",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","193",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","300","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","552",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","699",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","704",""
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_province","815","验证直播库按直播带货筛选是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","353",""
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","800",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","270",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","707",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","265",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","405",""
"passed","Testcase.product.test_rank_allDayRank.TestCase_Rank_AllDayRank#test_allDayRank_commission_rate","737","验证全天销量榜按佣金比例筛选"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","357",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","383",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","338",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","291",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_big_category","567","验证带货视频库遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_hotspot_hour.TestCase_Aweme_Hotspot_Hour#test_hotspot_hour_interval","620","验证小时探测榜遍历所有的小时榜点是否有返回数据"
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","428",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","828",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","272",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","652",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","296",""
